X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,Y
8,1,13,15,14,2,2,1,54,592,3
1,13,15,14,2,2,1,54,592,3,91
13,15,14,2,2,1,54,592,3,91,7
15,14,2,2,1,54,592,3,91,7,15
14,2,2,1,54,592,3,91,7,15,7
2,2,1,54,592,3,91,7,15,7,21
2,1,54,592,3,91,7,15,7,21,4
1,54,592,3,91,7,15,7,21,4,6
54,592,3,91,7,15,7,21,4,6,2
592,3,91,7,15,7,21,4,6,2,1
3,91,7,15,7,21,4,6,2,1,57
91,7,15,7,21,4,6,2,1,57,91
7,15,7,21,4,6,2,1,57,91,8
15,7,21,4,6,2,1,57,91,8,199
7,21,4,6,2,1,57,91,8,199,3
21,4,6,2,1,57,91,8,199,3,15
4,6,2,1,57,91,8,199,3,15,4
6,2,1,57,91,8,199,3,15,4,1
2,1,57,91,8,199,3,15,4,1,91
1,57,91,8,199,3,15,4,1,91,8
57,91,8,199,3,15,4,1,91,8,199
91,8,199,3,15,4,1,91,8,199,3
8,199,3,15,4,1,91,8,199,3,21
199,3,15,4,1,91,8,199,3,21,4
3,15,4,1,91,8,199,3,21,4,2
15,4,1,91,8,199,3,21,4,2,2
4,1,91,8,199,3,21,4,2,2,1
1,91,8,199,3,21,4,2,2,1,54
91,8,199,3,21,4,2,2,1,54,593
8,199,3,21,4,2,2,1,54,593,3
199,3,21,4,2,2,1,54,593,3,91
3,21,4,2,2,1,54,593,3,91,7
21,4,2,2,1,54,593,3,91,7,15
4,2,2,1,54,593,3,91,7,15,7
2,2,1,54,593,3,91,7,15,7,21
2,1,54,593,3,91,7,15,7,21,4
1,54,593,3,91,7,15,7,21,4,6
54,593,3,91,7,15,7,21,4,6,2
593,3,91,7,15,7,21,4,6,2,1
3,91,7,15,7,21,4,6,2,1,26
91,7,15,7,21,4,6,2,1,26,91
7,15,7,21,4,6,2,1,26,91,8
15,7,21,4,6,2,1,26,91,8,352
7,21,4,6,2,1,26,91,8,352,13
21,4,6,2,1,26,91,8,352,13,15
4,6,2,1,26,91,8,352,13,15,14
6,2,1,26,91,8,352,13,15,14,71
2,1,26,91,8,352,13,15,14,71,91
1,26,91,8,352,13,15,14,71,91,8
26,91,8,352,13,15,14,71,91,8,352
91,8,352,13,15,14,71,91,8,352,13
8,352,13,15,14,71,91,8,352,13,21
352,13,15,14,71,91,8,352,13,21,14
13,15,14,71,91,8,352,13,21,14,6
15,14,71,91,8,352,13,21,14,6,2
14,71,91,8,352,13,21,14,6,2,1
71,91,8,352,13,21,14,6,2,1,91
91,8,352,13,21,14,6,2,1,91,8
8,352,13,21,14,6,2,1,91,8,1
352,13,21,14,6,2,1,91,8,1,13
13,21,14,6,2,1,91,8,1,13,15
21,14,6,2,1,91,8,1,13,15,14
14,6,2,1,91,8,1,13,15,14,5
6,2,1,91,8,1,13,15,14,5,21
2,1,91,8,1,13,15,14,5,21,2
1,91,8,1,13,15,14,5,21,2,1
91,8,1,13,15,14,5,21,2,1,58
8,1,13,15,14,5,21,2,1,58,91
1,13,15,14,5,21,2,1,58,91,8
13,15,14,5,21,2,1,58,91,8,352
15,14,5,21,2,1,58,91,8,352,13
14,5,21,2,1,58,91,8,352,13,21
5,21,2,1,58,91,8,352,13,21,14
21,2,1,58,91,8,352,13,21,14,71
2,1,58,91,8,352,13,21,14,71,91
1,58,91,8,352,13,21,14,71,91,8
58,91,8,352,13,21,14,71,91,8,352
91,8,352,13,21,14,71,91,8,352,13
8,352,13,21,14,71,91,8,352,13,15
352,13,21,14,71,91,8,352,13,15,14
13,21,14,71,91,8,352,13,15,14,6
21,14,71,91,8,352,13,15,14,6,2
14,71,91,8,352,13,15,14,6,2,1
71,91,8,352,13,15,14,6,2,1,91
91,8,352,13,15,14,6,2,1,91,8
8,352,13,15,14,6,2,1,91,8,1
352,13,15,14,6,2,1,91,8,1,13
13,15,14,6,2,1,91,8,1,13,21
15,14,6,2,1,91,8,1,13,21,14
14,6,2,1,91,8,1,13,21,14,5
6,2,1,91,8,1,13,21,14,5,15
2,1,91,8,1,13,21,14,5,15,2
1,91,8,1,13,21,14,5,15,2,1
91,8,1,13,21,14,5,15,2,1,39
8,1,13,21,14,5,15,2,1,39,6
1,13,21,14,5,15,2,1,39,6,2
13,21,14,5,15,2,1,39,6,2,1
21,14,5,15,2,1,39,6,2,1,91
14,5,15,2,1,39,6,2,1,91,8
5,15,2,1,39,6,2,1,91,8,1
15,2,1,39,6,2,1,91,8,1,13
2,1,39,6,2,1,91,8,1,13,15
1,39,6,2,1,91,8,1,13,15,14
39,6,2,1,91,8,1,13,15,14,5
6,2,1,91,8,1,13,15,14,5,21
2,1,91,8,1,13,15,14,5,21,2
1,91,8,1,13,15,14,5,21,2,91
91,8,1,13,15,14,5,21,2,91,8
8,1,13,15,14,5,21,2,91,8,352
1,13,15,14,5,21,2,91,8,352,13
13,15,14,5,21,2,91,8,352,13,21
15,14,5,21,2,91,8,352,13,21,14
14,5,21,2,91,8,352,13,21,14,1
5,21,2,91,8,352,13,21,14,1,9
21,2,91,8,352,13,21,14,1,9,2
2,91,8,352,13,21,14,1,9,2,2
91,8,352,13,21,14,1,9,2,2,1
8,352,13,21,14,1,9,2,2,1,1
352,13,21,14,1,9,2,2,1,1,54
13,21,14,1,9,2,2,1,1,54,744
21,14,1,9,2,2,1,1,54,744,3
14,1,9,2,2,1,1,54,744,3,91
1,9,2,2,1,1,54,744,3,91,7
9,2,2,1,1,54,744,3,91,7,15
2,2,1,1,54,744,3,91,7,15,7
2,1,1,54,744,3,91,7,15,7,21
1,1,54,744,3,91,7,15,7,21,4
1,54,744,3,91,7,15,7,21,4,6
54,744,3,91,7,15,7,21,4,6,2
744,3,91,7,15,7,21,4,6,2,1
3,91,7,15,7,21,4,6,2,1,91
91,7,15,7,21,4,6,2,1,91,8
7,15,7,21,4,6,2,1,91,8,593
15,7,21,4,6,2,1,91,8,593,3
7,21,4,6,2,1,91,8,593,3,91
21,4,6,2,1,91,8,593,3,91,8
4,6,2,1,91,8,593,3,91,8,199
6,2,1,91,8,593,3,91,8,199,3
2,1,91,8,593,3,91,8,199,3,15
1,91,8,593,3,91,8,199,3,15,4
91,8,593,3,91,8,199,3,15,4,7
8,593,3,91,8,199,3,15,4,7,91
593,3,91,8,199,3,15,4,7,91,8
3,91,8,199,3,15,4,7,91,8,199
91,8,199,3,15,4,7,91,8,199,3
8,199,3,15,4,7,91,8,199,3,21
199,3,15,4,7,91,8,199,3,21,4
3,15,4,7,91,8,199,3,21,4,4
15,4,7,91,8,199,3,21,4,4,2
4,7,91,8,199,3,21,4,4,2,2
7,91,8,199,3,21,4,4,2,2,1
91,8,199,3,21,4,4,2,2,1,54
8,199,3,21,4,4,2,2,1,54,236
199,3,21,4,4,2,2,1,54,236,3
3,21,4,4,2,2,1,54,236,3,91
21,4,4,2,2,1,54,236,3,91,4
4,4,2,2,1,54,236,3,91,4,6
4,2,2,1,54,236,3,91,4,6,2
2,2,1,54,236,3,91,4,6,2,1
2,1,54,236,3,91,4,6,2,1,1
1,54,236,3,91,4,6,2,1,1,5
54,236,3,91,4,6,2,1,1,5,152
236,3,91,4,6,2,1,1,5,152,3
3,91,4,6,2,1,1,5,152,3,4
91,4,6,2,1,1,5,152,3,4,2
4,6,2,1,1,5,152,3,4,2,29
6,2,1,1,5,152,3,4,2,29,11
2,1,1,5,152,3,4,2,29,11,28
1,1,5,152,3,4,2,29,11,28,40
1,5,152,3,4,2,29,11,28,40,3
5,152,3,4,2,29,11,28,40,3,91
152,3,4,2,29,11,28,40,3,91,8
3,4,2,29,11,28,40,3,91,8,22
4,2,29,11,28,40,3,91,8,22,4
2,29,11,28,40,3,91,8,22,4,6
29,11,28,40,3,91,8,22,4,6,2
11,28,40,3,91,8,22,4,6,2,1
28,40,3,91,8,22,4,6,2,1,1
40,3,91,8,22,4,6,2,1,1,8
3,91,8,22,4,6,2,1,1,8,237
91,8,22,4,6,2,1,1,8,237,3
8,22,4,6,2,1,1,8,237,3,91
22,4,6,2,1,1,8,237,3,91,8
4,6,2,1,1,8,237,3,91,8,199
6,2,1,1,8,237,3,91,8,199,3
2,1,1,8,237,3,91,8,199,3,11
1,1,8,237,3,91,8,199,3,11,4
1,8,237,3,91,8,199,3,11,4,4
8,237,3,91,8,199,3,11,4,4,2
237,3,91,8,199,3,11,4,4,2,1
3,91,8,199,3,11,4,4,2,1,57
91,8,199,3,11,4,4,2,1,57,50
8,199,3,11,4,4,2,1,57,50,3
199,3,11,4,4,2,1,57,50,3,1
3,11,4,4,2,1,57,50,3,1,4
11,4,4,2,1,57,50,3,1,4,2
4,4,2,1,57,50,3,1,4,2,1
4,2,1,57,50,3,1,4,2,1,1
2,1,57,50,3,1,4,2,1,1,54
1,57,50,3,1,4,2,1,1,54,1
57,50,3,1,4,2,1,1,54,1,3
50,3,1,4,2,1,1,54,1,3,11
3,1,4,2,1,1,54,1,3,11,7
1,4,2,1,1,54,1,3,11,7,31
4,2,1,1,54,1,3,11,7,31,4
2,1,1,54,1,3,11,7,31,4,6
1,1,54,1,3,11,7,31,4,6,1
1,54,1,3,11,7,31,4,6,1,2
54,1,3,11,7,31,4,6,1,2,1
1,3,11,7,31,4,6,1,2,1,415
3,11,7,31,4,6,1,2,1,415,5
11,7,31,4,6,1,2,1,415,5,31
7,31,4,6,1,2,1,415,5,31,2
31,4,6,1,2,1,415,5,31,2,70
4,6,1,2,1,415,5,31,2,70,415
6,1,2,1,415,5,31,2,70,415,71
1,2,1,415,5,31,2,70,415,71,11
2,1,415,5,31,2,70,415,71,11,6
1,415,5,31,2,70,415,71,11,6,2
415,5,31,2,70,415,71,11,6,2,1
5,31,2,70,415,71,11,6,2,1,415
31,2,70,415,71,11,6,2,1,415,1
2,70,415,71,11,6,2,1,415,1,31
70,415,71,11,6,2,1,415,1,31,2
415,71,11,6,2,1,415,1,31,2,1
71,11,6,2,1,415,1,31,2,1,26
11,6,2,1,415,1,31,2,1,26,415
6,2,1,415,1,31,2,1,26,415,1
2,1,415,1,31,2,1,26,415,1,11
1,415,1,31,2,1,26,415,1,11,6
415,1,31,2,1,26,415,1,11,6,57
1,31,2,1,26,415,1,11,6,57,1
31,2,1,26,415,1,11,6,57,1,2
2,1,26,415,1,11,6,57,1,2,39
1,26,415,1,11,6,57,1,2,39,6
26,415,1,11,6,57,1,2,39,6,57
415,1,11,6,57,1,2,39,6,57,1
1,11,6,57,1,2,39,6,57,1,2
11,6,57,1,2,39,6,57,1,2,1
6,57,1,2,39,6,57,1,2,1,54
57,1,2,39,6,57,1,2,1,54,1
1,2,39,6,57,1,2,1,54,1,3
2,39,6,57,1,2,1,54,1,3,75
39,6,57,1,2,1,54,1,3,75,7
6,57,1,2,1,54,1,3,75,7,236
57,1,2,1,54,1,3,75,7,236,4
1,2,1,54,1,3,75,7,236,4,6
2,1,54,1,3,75,7,236,4,6,2
1,54,1,3,75,7,236,4,6,2,1
54,1,3,75,7,236,4,6,2,1,1
1,3,75,7,236,4,6,2,1,1,5
3,75,7,236,4,6,2,1,1,5,13
75,7,236,4,6,2,1,1,5,13,16
7,236,4,6,2,1,1,5,13,16,14
236,4,6,2,1,1,5,13,16,14,20
4,6,2,1,1,5,13,16,14,20,236
6,2,1,1,5,13,16,14,20,236,2
2,1,1,5,13,16,14,20,236,2,29
1,1,5,13,16,14,20,236,2,29,11
1,5,13,16,14,20,236,2,29,11,28
5,13,16,14,20,236,2,29,11,28,40
13,16,14,20,236,2,29,11,28,40,3
16,14,20,236,2,29,11,28,40,3,236
14,20,236,2,29,11,28,40,3,236,4
20,236,2,29,11,28,40,3,236,4,6
236,2,29,11,28,40,3,236,4,6,2
2,29,11,28,40,3,236,4,6,2,1
29,11,28,40,3,236,4,6,2,1,26
11,28,40,3,236,4,6,2,1,26,3
28,40,3,236,4,6,2,1,26,3,75
40,3,236,4,6,2,1,26,3,75,1
3,236,4,6,2,1,26,3,75,1,3
236,4,6,2,1,26,3,75,1,3,236
4,6,2,1,26,3,75,1,3,236,30
6,2,1,26,3,75,1,3,236,30,11
2,1,26,3,75,1,3,236,30,11,30
1,26,3,75,1,3,236,30,11,30,9
26,3,75,1,3,236,30,11,30,9,4
3,75,1,3,236,30,11,30,9,4,4
75,1,3,236,30,11,30,9,4,4,205
1,3,236,30,11,30,9,4,4,205,9
3,236,30,11,30,9,4,4,205,9,1
236,30,11,30,9,4,4,205,9,1,9
30,11,30,9,4,4,205,9,1,9,6
11,30,9,4,4,205,9,1,9,6,2
30,9,4,4,205,9,1,9,6,2,1
9,4,4,205,9,1,9,6,2,1,1
4,4,205,9,1,9,6,2,1,1,13
4,205,9,1,9,6,2,1,1,13,11
205,9,1,9,6,2,1,1,13,11,14
9,1,9,6,2,1,1,13,11,14,5
1,9,6,2,1,1,13,11,14,5,9
9,6,2,1,1,13,11,14,5,9,2
6,2,1,1,13,11,14,5,9,2,1
2,1,1,13,11,14,5,9,2,1,39
1,1,13,11,14,5,9,2,1,39,6
1,13,11,14,5,9,2,1,39,6,2
13,11,14,5,9,2,1,39,6,2,1
11,14,5,9,2,1,39,6,2,1,1
14,5,9,2,1,39,6,2,1,1,13
5,9,2,1,39,6,2,1,1,13,11
9,2,1,39,6,2,1,1,13,11,14
2,1,39,6,2,1,1,13,11,14,5
1,39,6,2,1,1,13,11,14,5,16
39,6,2,1,1,13,11,14,5,16,2
6,2,1,1,13,11,14,5,16,2,1
2,1,1,13,11,14,5,16,2,1,1
1,1,13,11,14,5,16,2,1,1,57
1,13,11,14,5,16,2,1,1,57,1
13,11,14,5,16,2,1,1,57,1,2
11,14,5,16,2,1,1,57,1,2,1
14,5,16,2,1,1,57,1,2,1,54
5,16,2,1,1,57,1,2,1,54,1
16,2,1,1,57,1,2,1,54,1,3
2,1,1,57,1,2,1,54,1,3,22
1,1,57,1,2,1,54,1,3,22,7
1,57,1,2,1,54,1,3,22,7,1
57,1,2,1,54,1,3,22,7,1,5
1,2,1,54,1,3,22,7,1,5,16
2,1,54,1,3,22,7,1,5,16,4
1,54,1,3,22,7,1,5,16,4,6
54,1,3,22,7,1,5,16,4,6,2
1,3,22,7,1,5,16,4,6,2,1
3,22,7,1,5,16,4,6,2,1,1
22,7,1,5,16,4,6,2,1,1,5
7,1,5,16,4,6,2,1,1,5,13
1,5,16,4,6,2,1,1,5,13,9
5,16,4,6,2,1,1,5,13,9,14
16,4,6,2,1,1,5,13,9,14,20
4,6,2,1,1,5,13,9,14,20,3
6,2,1,1,5,13,9,14,20,3,22
2,1,1,5,13,9,14,20,3,22,35
1,1,5,13,9,14,20,3,22,35,9
1,5,13,9,14,20,3,22,35,9,4
5,13,9,14,20,3,22,35,9,4,2
13,9,14,20,3,22,35,9,4,2,29
9,14,20,3,22,35,9,4,2,29,11
14,20,3,22,35,9,4,2,29,11,28
20,3,22,35,9,4,2,29,11,28,40
3,22,35,9,4,2,29,11,28,40,3
22,35,9,4,2,29,11,28,40,3,24
35,9,4,2,29,11,28,40,3,24,7
9,4,2,29,11,28,40,3,24,7,50
4,2,29,11,28,40,3,24,7,50,3
2,29,11,28,40,3,24,7,50,3,1
29,11,28,40,3,24,7,50,3,1,4
11,28,40,3,24,7,50,3,1,4,4
28,40,3,24,7,50,3,1,4,4,6
40,3,24,7,50,3,1,4,4,6,2
3,24,7,50,3,1,4,4,6,2,1
24,7,50,3,1,4,4,6,2,1,1
7,50,3,1,4,4,6,2,1,1,13
50,3,1,4,4,6,2,1,1,13,11
3,1,4,4,6,2,1,1,13,11,14
1,4,4,6,2,1,1,13,11,14,5
4,4,6,2,1,1,13,11,14,5,1
4,6,2,1,1,13,11,14,5,1,13
6,2,1,1,13,11,14,5,1,13,11
2,1,1,13,11,14,5,1,13,11,30
1,1,13,11,14,5,1,13,11,30,9
1,13,11,14,5,1,13,11,30,9,14
13,11,14,5,1,13,11,30,9,14,20
11,14,5,1,13,11,30,9,14,20,11
14,5,1,13,11,30,9,14,20,11,2
5,1,13,11,30,9,14,20,11,2,26
1,13,11,30,9,14,20,11,2,26,3
13,11,30,9,14,20,11,2,26,3,125
11,30,9,14,20,11,2,26,3,125,60
30,9,14,20,11,2,26,3,125,60,16
9,14,20,11,2,26,3,125,60,16,4
14,20,11,2,26,3,125,60,16,4,6
20,11,2,26,3,125,60,16,4,6,1
11,2,26,3,125,60,16,4,6,1,13
2,26,3,125,60,16,4,6,1,13,11
26,3,125,60,16,4,6,1,13,11,14
3,125,60,16,4,6,1,13,11,14,1
125,60,16,4,6,1,13,11,14,1,1
60,16,4,6,1,13,11,14,1,1,2
16,4,6,1,13,11,14,1,1,2,1
4,6,1,13,11,14,1,1,2,1,57
6,1,13,11,14,1,1,2,1,57,1
1,13,11,14,1,1,2,1,57,1,2
13,11,14,1,1,2,1,57,1,2,1
11,14,1,1,2,1,57,1,2,1,54
14,1,1,2,1,57,1,2,1,54,489
1,1,2,1,57,1,2,1,54,489,3
1,2,1,57,1,2,1,54,489,3,22
2,1,57,1,2,1,54,489,3,22,7
1,57,1,2,1,54,489,3,22,7,38
57,1,2,1,54,489,3,22,7,38,7
1,2,1,54,489,3,22,7,38,7,125
2,1,54,489,3,22,7,38,7,125,7
1,54,489,3,22,7,38,7,125,7,416
54,489,3,22,7,38,7,125,7,416,4
489,3,22,7,38,7,125,7,416,4,6
3,22,7,38,7,125,7,416,4,6,2
22,7,38,7,125,7,416,4,6,2,1
7,38,7,125,7,416,4,6,2,1,26
38,7,125,7,416,4,6,2,1,26,3
7,125,7,416,4,6,2,1,26,3,22
125,7,416,4,6,2,1,26,3,22,30
7,416,4,6,2,1,26,3,22,30,38
416,4,6,2,1,26,3,22,30,38,71
4,6,2,1,26,3,22,30,38,71,16
6,2,1,26,3,22,30,38,71,16,4
2,1,26,3,22,30,38,71,16,4,6
1,26,3,22,30,38,71,16,4,6,57
26,3,22,30,38,71,16,4,6,57,16
3,22,30,38,71,16,4,6,57,16,2
22,30,38,71,16,4,6,57,16,2,57
30,38,71,16,4,6,57,16,2,57,3
38,71,16,4,6,57,16,2,57,3,416
71,16,4,6,57,16,2,57,3,416,13
16,4,6,57,16,2,57,3,416,13,22
4,6,57,16,2,57,3,416,13,22,14
6,57,16,2,57,3,416,13,22,14,20
57,16,2,57,3,416,13,22,14,20,280
16,2,57,3,416,13,22,14,20,280,3
2,57,3,416,13,22,14,20,280,3,416
57,3,416,13,22,14,20,280,3,416,13
3,416,13,22,14,20,280,3,416,13,22
416,13,22,14,20,280,3,416,13,22,30
13,22,14,20,280,3,416,13,22,30,38
22,14,20,280,3,416,13,22,30,38,14
14,20,280,3,416,13,22,30,38,14,7
20,280,3,416,13,22,30,38,14,7,125
280,3,416,13,22,30,38,14,7,125,30
3,416,13,22,30,38,14,7,125,30,24
416,13,22,30,38,14,7,125,30,24,7
13,22,30,38,14,7,125,30,24,7,125
22,30,38,14,7,125,30,24,7,125,4
30,38,14,7,125,30,24,7,125,4,20
38,14,7,125,30,24,7,125,4,20,280
14,7,125,30,24,7,125,4,20,280,3
7,125,30,24,7,125,4,20,280,3,416
125,30,24,7,125,4,20,280,3,416,13
30,24,7,125,4,20,280,3,416,13,38
24,7,125,4,20,280,3,416,13,38,14
7,125,4,20,280,3,416,13,38,14,7
125,4,20,280,3,416,13,38,14,7,125
4,20,280,3,416,13,38,14,7,125,30
20,280,3,416,13,38,14,7,125,30,24
280,3,416,13,38,14,7,125,30,24,7
3,416,13,38,14,7,125,30,24,7,125
416,13,38,14,7,125,30,24,7,125,4
13,38,14,7,125,30,24,7,125,4,4
38,14,7,125,30,24,7,125,4,4,46
14,7,125,30,24,7,125,4,4,46,125
7,125,30,24,7,125,4,4,46,125,2
125,30,24,7,125,4,4,46,125,2,1
30,24,7,125,4,4,46,125,2,1,54
24,7,125,4,4,46,125,2,1,54,1
7,125,4,4,46,125,2,1,54,1,3
125,4,4,46,125,2,1,54,1,3,75
4,4,46,125,2,1,54,1,3,75,7
4,46,125,2,1,54,1,3,75,7,236
46,125,2,1,54,1,3,75,7,236,4
125,2,1,54,1,3,75,7,236,4,6
2,1,54,1,3,75,7,236,4,6,2
1,54,1,3,75,7,236,4,6,2,1
54,1,3,75,7,236,4,6,2,1,15
1,3,75,7,236,4,6,2,1,15,5
3,75,7,236,4,6,2,1,15,5,75
75,7,236,4,6,2,1,15,5,75,205
7,236,4,6,2,1,15,5,75,205,3
236,4,6,2,1,15,5,75,205,3,30
4,6,2,1,15,5,75,205,3,30,75
6,2,1,15,5,75,205,3,30,75,4
2,1,15,5,75,205,3,30,75,4,2
1,15,5,75,205,3,30,75,4,2,21
15,5,75,205,3,30,75,4,2,21,5
5,75,205,3,30,75,4,2,21,5,75
75,205,3,30,75,4,2,21,5,75,35
205,3,30,75,4,2,21,5,75,35,15
3,30,75,4,2,21,5,75,35,15,2
30,75,4,2,21,5,75,35,15,2,117
75,4,2,21,5,75,35,15,2,117,5
4,2,21,5,75,35,15,2,117,5,75
2,21,5,75,35,15,2,117,5,75,205
21,5,75,35,15,2,117,5,75,205,3
5,75,35,15,2,117,5,75,205,3,747
75,35,15,2,117,5,75,205,3,747,21
35,15,2,117,5,75,205,3,747,21,4
15,2,117,5,75,205,3,747,21,4,2
2,117,5,75,205,3,747,21,4,2,117
117,5,75,205,3,747,21,4,2,117,1
5,75,205,3,747,21,4,2,117,1,15
75,205,3,747,21,4,2,117,1,15,2
205,3,747,21,4,2,117,1,15,2,117
3,747,21,4,2,117,1,15,2,117,5
747,21,4,2,117,1,15,2,117,5,117
21,4,2,117,1,15,2,117,5,117,1
4,2,117,1,15,2,117,5,117,1,9
2,117,1,15,2,117,5,117,1,9,2
117,1,15,2,117,5,117,1,9,2,75
1,15,2,117,5,117,1,9,2,75,5
15,2,117,5,117,1,9,2,75,5,3
2,117,5,117,1,9,2,75,5,3,21
117,5,117,1,9,2,75,5,3,21,382
5,117,1,9,2,75,5,3,21,382,117
117,1,9,2,75,5,3,21,382,117,4
1,9,2,75,5,3,21,382,117,4,2
9,2,75,5,3,21,382,117,4,2,26
2,75,5,3,21,382,117,4,2,26,3
75,5,3,21,382,117,4,2,26,3,75
5,3,21,382,117,4,2,26,3,75,1
3,21,382,117,4,2,26,3,75,1,3
21,382,117,4,2,26,3,75,1,3,9
382,117,4,2,26,3,75,1,3,9,1
117,4,2,26,3,75,1,3,9,1,236
4,2,26,3,75,1,3,9,1,236,4
2,26,3,75,1,3,9,1,236,4,4
26,3,75,1,3,9,1,236,4,4,6
3,75,1,3,9,1,236,4,4,6,57
75,1,3,9,1,236,4,4,6,57,1
1,3,9,1,236,4,4,6,57,1,2
3,9,1,236,4,4,6,57,1,2,39
9,1,236,4,4,6,57,1,2,39,6
1,236,4,4,6,57,1,2,39,6,2
236,4,4,6,57,1,2,39,6,2,1
4,4,6,57,1,2,39,6,2,1,57
4,6,57,1,2,39,6,2,1,57,75
6,57,1,2,39,6,2,1,57,75,2
57,1,2,39,6,2,1,57,75,2,1
1,2,39,6,2,1,57,75,2,1,1
2,39,6,2,1,57,75,2,1,1,54
39,6,2,1,57,75,2,1,1,54,1
6,2,1,57,75,2,1,1,54,1,3
2,1,57,75,2,1,1,54,1,3,22
1,57,75,2,1,1,54,1,3,22,7
57,75,2,1,1,54,1,3,22,7,209
75,2,1,1,54,1,3,22,7,209,5
2,1,1,54,1,3,22,7,209,5,1
1,1,54,1,3,22,7,209,5,1,4
1,54,1,3,22,7,209,5,1,4,6
54,1,3,22,7,209,5,1,4,6,2
1,3,22,7,209,5,1,4,6,2,1
3,22,7,209,5,1,4,6,2,1,1
22,7,209,5,1,4,6,2,1,1,5
7,209,5,1,4,6,2,1,1,5,13
209,5,1,4,6,2,1,1,5,13,1
5,1,4,6,2,1,1,5,13,1,14
1,4,6,2,1,1,5,13,1,14,20
4,6,2,1,1,5,13,1,14,20,3
6,2,1,1,5,13,1,14,20,3,22
2,1,1,5,13,1,14,20,3,22,35
1,1,5,13,1,14,20,3,22,35,9
1,5,13,1,14,20,3,22,35,9,4
5,13,1,14,20,3,22,35,9,4,2
13,1,14,20,3,22,35,9,4,2,1
1,14,20,3,22,35,9,4,2,1,13
14,20,3,22,35,9,4,2,1,13,16
20,3,22,35,9,4,2,1,13,16,14
3,22,35,9,4,2,1,13,16,14,5
22,35,9,4,2,1,13,16,14,5,1
35,9,4,2,1,13,16,14,5,1,2
9,4,2,1,13,16,14,5,1,2,1
4,2,1,13,16,14,5,1,2,1,13
2,1,13,16,14,5,1,2,1,13,9
1,13,16,14,5,1,2,1,13,9,14
13,16,14,5,1,2,1,13,9,14,5
16,14,5,1,2,1,13,9,14,5,1
14,5,1,2,1,13,9,14,5,1,2
5,1,2,1,13,9,14,5,1,2,29
1,2,1,13,9,14,5,1,2,29,11
2,1,13,9,14,5,1,2,29,11,28
1,13,9,14,5,1,2,29,11,28,40
13,9,14,5,1,2,29,11,28,40,3
9,14,5,1,2,29,11,28,40,3,24
14,5,1,2,29,11,28,40,3,24,7
5,1,2,29,11,28,40,3,24,7,22
1,2,29,11,28,40,3,24,7,22,35
2,29,11,28,40,3,24,7,22,35,9
29,11,28,40,3,24,7,22,35,9,4
11,28,40,3,24,7,22,35,9,4,6
28,40,3,24,7,22,35,9,4,6,2
40,3,24,7,22,35,9,4,6,2,1
3,24,7,22,35,9,4,6,2,1,26
24,7,22,35,9,4,6,2,1,26,1
7,22,35,9,4,6,2,1,26,1,13
22,35,9,4,6,2,1,26,1,13,11
35,9,4,6,2,1,26,1,13,11,14
9,4,6,2,1,26,1,13,11,14,6
4,6,2,1,26,1,13,11,14,6,2
6,2,1,26,1,13,11,14,6,2,1
2,1,26,1,13,11,14,6,2,1,29
1,26,1,13,11,14,6,2,1,29,31
26,1,13,11,14,6,2,1,29,31,28
1,13,11,14,6,2,1,29,31,28,40
13,11,14,6,2,1,29,31,28,40,3
11,14,6,2,1,29,31,28,40,3,11
14,6,2,1,29,31,28,40,3,11,20
6,2,1,29,31,28,40,3,11,20,24
2,1,29,31,28,40,3,11,20,24,7
1,29,31,28,40,3,11,20,24,7,22
29,31,28,40,3,11,20,24,7,22,35
31,28,40,3,11,20,24,7,22,35,9
28,40,3,11,20,24,7,22,35,9,7
40,3,11,20,24,7,22,35,9,7,11
3,11,20,24,7,22,35,9,7,11,4
11,20,24,7,22,35,9,7,11,4,6
20,24,7,22,35,9,7,11,4,6,2
24,7,22,35,9,7,11,4,6,2,1
7,22,35,9,7,11,4,6,2,1,1
22,35,9,7,11,4,6,2,1,1,13
35,9,7,11,4,6,2,1,1,13,31
9,7,11,4,6,2,1,1,13,31,14
7,11,4,6,2,1,1,13,31,14,5
11,4,6,2,1,1,13,31,14,5,1
4,6,2,1,1,13,31,14,5,1,2
6,2,1,1,13,31,14,5,1,2,1
2,1,1,13,31,14,5,1,2,1,1
1,1,13,31,14,5,1,2,1,1,1
1,13,31,14,5,1,2,1,1,1,26
13,31,14,5,1,2,1,1,1,26,3
31,14,5,1,2,1,1,1,26,3,209
14,5,1,2,1,1,1,26,3,209,1
5,1,2,1,1,1,26,3,209,1,1
1,2,1,1,1,26,3,209,1,1,4
2,1,1,1,26,3,209,1,1,4,6
1,1,1,26,3,209,1,1,4,6,57
1,1,26,3,209,1,1,4,6,57,1
1,26,3,209,1,1,4,6,57,1,2
26,3,209,1,1,4,6,57,1,2,1
3,209,1,1,4,6,57,1,2,1,5
209,1,1,4,6,57,1,2,1,5,13
1,1,4,6,57,1,2,1,5,13,14
1,4,6,57,1,2,1,5,13,14,2
4,6,57,1,2,1,5,13,14,2,29
6,57,1,2,1,5,13,14,2,29,11
57,1,2,1,5,13,14,2,29,11,28
1,2,1,5,13,14,2,29,11,28,40
2,1,5,13,14,2,29,11,28,40,3
1,5,13,14,2,29,11,28,40,3,22
